TIME,ARB
0.000188462,0.4082
0.000190385,-0.3758
0.000192308,0.3437
0.000194231,-0.4197
0.000196154,0.4189
0.000198077,-0.3752
0.0002,0
0.000201923,0
0.000203846,0
0.000205769,0
0.000207692,0
0.000209615,0
0.000211538,0
0.000213462,0
0.000215385,0.2149
0.000217308,-0.3973
0.000219231,0.4404
0.000221154,-0.4008
0.000223077,0.4082
0.000225,-0.4295
0.000226923,0.4082
0.000228846,-0.4295
0.000230769,0.414
0.000232692,-0.4018
0.000234615,0.3867
0.000236538,-0.4295
0.000238462,0.4032
0.000240385,-0.3865
0.000242308,0.3867
0.000244231,-0.3968
0.000246154,0.352
0.000248077,-0.4078
0.00025,0.3652
0.000251923,-0.3597
0.000253846,0.3545
0.000255769,-0.3328
0.000257692,0.3385
0.000259615,-0.3534
0.000261538,0.3224
0.000263462,-0.3643
0.000265385,0.3424
0.000267308,-0.3221
0.000269231,0.3223
0.000271154,-0.2899
0.000273077,0.2578
0.000275,-0.2899
0.000276923,0.2041
0.000278846,-0.2202
0.000280769,0.2239
0.000282692,-0.1717
0.000284615,0.2285
0.000286538,-0.1645
0.000288462,0.2578
0.000290385,-0.5
0.000292308,0.1827
0.000294231,0.2793
0.000296154,-0.3436
0.000298077,0.3652
0.0003,-0.4295
0.000301923,0.4082
0.000303846,-0.3758
0.000305769,0.3437
0.000307692,-0.4197
0.000309615,0.4189
0.000311538,-0.3752
0.000313462,0
0.000315385,0
0.000317308,0
0.000319231,0
0.000321154,0
0.000323077,0
0.000325,0
0.000326923,0
0.000328846,0.2149
0.000330769,-0.3973
0.000332692,0.4404
0.000334615,-0.4008
0.000336538,0.4082
0.000338462,-0.4295
0.000340385,0.4082
0.000342308,-0.4295
0.000344231,0.414
0.000346154,-0.4018
0.000348077,0.3867
0.00035,-0.4295
0.000351923,0.4032
0.000353846,-0.3865
0.000355769,0.3867
0.000357692,-0.3968
0.000359615,0.352
0.000361538,-0.4078
0.000363462,0.3652
0.000365385,-0.3597
0.000367308,0.3545
0.000369231,-0.3328
0.000371154,0.3385
0.000373077,-0.3534
0.000375,0.3224
0.000376923,-0.3643
0.000378846,0.3424
0.000380769,-0.3221
0.000382692,0.3223
0.000384615,-0.2899
0.000386538,0.2578
0.000388462,-0.2899
0.000390385,0.2041
0.000392308,-0.2202
0.000394231,0.2239
0.000396154,-0.1717
0.000398077,0.2285
0.0004,-0.1645
0.000401923,0.2578
0.000403846,-0.5
0.000405769,0.1827
0.000407692,0.2793
0.000409615,-0.3436
0.000411538,0.3652
0.000413462,-0.4295
0.000415385,0.4082
0.000417308,-0.3758
0.000419231,0.3437
0.000421154,-0.4197
0.000423077,0.4189
0.000425,-0.3752
0.000426923,0
0.000428846,0
0.000430769,0
0.000432692,0
0.000434615,0
0.000436538,0
0.000438462,0
0.000440385,0
0.000442308,0.2149
0.000444231,-0.3973
0.000446154,0.4404
0.000448077,-0.4008
0.00045,0.4082
0.000451923,-0.4295
0.000453846,0.4082
0.000455769,-0.4295
0.000457692,0.414
0.000459615,-0.4018
0.000461538,0.3867
0.000463462,-0.4295
0.000465385,0.4032
0.000467308,-0.3865
0.000469231,0.3867
0.000471154,-0.3968
0.000473077,0.352
0.000475,-0.4078
0.000476923,0.3652
0.000478846,-0.3597
0.000480769,0.3545
0.000482692,-0.3328
0.000484615,0.3385
0.000486538,-0.3534
0.000488462,0.3224
0.000490385,-0.3643
0.000492308,0.3424
0.000494231,-0.3221
0.000496154,0.3223
0.000498077,-0.2899
0.0005,0.2578
0.000501923,-0.2899
0.000503846,0.2041
0.000505769,-0.2202
0.000507692,0.2239
0.000509615,-0.1717
0.000511538,0.2285
0.000513462,-0.1645
0.000515385,0.2578
0.000517308,-0.5
0.000519231,0.1827
0.000521154,0.2793
0.000523077,-0.3436
0.000525,0.3652
0.000526923,-0.4295
0.000528846,0.4082
0.000530769,-0.3758
0.000532692,0.3437
0.000534615,-0.4197
0.000536538,0.4189
0.000538462,-0.3752
0.000540385,0
0.000542308,0
0.000544231,0
0.000546154,0
0.000548077,0
0.00055,0
0.000551923,0
0.000553846,0
0.000555769,0.2149
0.000557692,-0.3973
0.000559615,0.4404
0.000561538,-0.4008
0.000563462,0.4082
0.000565385,-0.4295
0.000567308,0.4082
0.000569231,-0.4295
0.000571154,0.414
0.000573077,-0.4018
0.000575,0.3867
0.000576923,-0.4295
0.000578846,0.4032
0.000580769,-0.3865
0.000582692,0.3867
0.000584615,-0.3968
0.000586538,0.352
0.000588462,-0.4078
0.000590385,0.3652
0.000592308,-0.3597
0.000594231,0.3545
0.000596154,-0.3328
0.000598077,0.3385
0.0006,-0.3534
0.000601923,0.3224
0.000603846,-0.3643
0.000605769,0.3424
0.000607692,-0.3221
0.000609615,0.3223
0.000611538,-0.2899
0.000613462,0.2578
0.000615385,-0.2899
0.000617308,0.2041
0.000619231,-0.2202
0.000621154,0.2239
0.000623077,-0.1717
0.000625,0.2285
0.000626923,-0.1645
0.000628846,0.2578
0.000630769,-0.5
0.000632692,0.1827
0.000634615,0.2793
0.000636538,-0.3436
0.000638462,0.3652
0.000640385,-0.4295
0.000642308,0.4082
0.000644231,-0.3758
0.000646154,0.3437
0.000648077,-0.4197
0.00065,0.4189
0.000651923,-0.3752
0.000653846,0
0.000655769,0
0.000657692,0
0.000659615,0
0.000661538,0
0.000663462,0
0.000665385,0
0.000667308,0
0.000669231,0.2149
0.000671154,-0.3973
0.000673077,0.4404
0.000675,-0.4008
0.000676923,0.4082
0.000678846,-0.4295
0.000680769,0.4082
0.000682692,-0.4295
0.000684615,0.414
0.000686538,-0.4018
0.000688462,0.3867
0.000690385,-0.4295
0.000692308,0.4032
0.000694231,-0.3865
0.000696154,0.3867
0.000698077,-0.3968
0.0007,0.352
0.000701923,-0.4078
0.000703846,0.3652
0.000705769,-0.3597
0.000707692,0.3545
0.000709615,-0.3328
0.000711538,0.3385
0.000713462,-0.3534
0.000715385,0.3224
0.000717308,-0.3643
0.000719231,0.3424
0.000721154,-0.3221
0.000723077,0.3223
0.000725,-0.2899
0.000726923,0.2578
0.000728846,-0.2899
0.000730769,0.2041
0.000732692,-0.2202
0.000734615,0.2239
0.000736538,-0.1717
0.000738462,0.2285
0.000740385,-0.1645
0.000742308,0.2578
0.000744231,-0.5
0.000746154,0.1827
0.000748077,0.2793
0.00075,-0.3436
0.000751923,0.3652
0.000753846,-0.4295
0.000755769,0.4082
0.000757692,-0.3758
0.000759615,0.3437
0.000761538,-0.4197
0.000763462,0.4189
0.000765385,-0.3752
0.000767308,0
0.000769231,0
0.000771154,0
0.000773077,0
0.000775,0
0.000776923,0
0.000778846,0
0.000780769,0
0.000782692,0.2149
0.000784615,-0.3973
0.000786538,0.4404
0.000788462,-0.4008
0.000790385,0.4082
0.000792308,-0.4295
0.000794231,0.4082
0.000796154,-0.4295
0.000798077,0.414
0.0008,-0.4018
0.000801923,0.3867
0.000803846,-0.4295
0.000805769,0.4032
0.000807692,-0.3865
0.000809615,0.3867
0.000811538,-0.3968
0.000813462,0.352
0.000815385,-0.4078
0.000817308,0.3652
0.000819231,-0.3597
0.000821154,0.3545
0.000823077,-0.3328
0.000825,0.3385
0.000826923,-0.3534
0.000828846,0.3224
0.000830769,-0.3643
0.000832692,0.3424
0.000834615,-0.3221
0.000836538,0.3223
0.000838462,-0.2899
0.000840385,0.2578
0.000842308,-0.2899
0.000844231,0.2041
0.000846154,-0.2202
0.000848077,0.2239
0.00085,-0.1717
0.000851923,0.2285
0.000853846,-0.1645
0.000855769,0.2578
0.000857692,-0.5
0.000859615,0.1827
0.000861538,0.2793
0.000863462,-0.3436
0.000865385,0.3652
0.000867308,-0.4295
0.000869231,0.4082
0.000871154,-0.3758
0.000873077,0.3437
0.000875,-0.4197
0.000876923,0.4189
0.000878846,-0.3752
0.000880769,0
0.000882692,0
0.000884615,0
0.000886538,0
0.000888462,0
0.000890385,0
0.000892308,0
0.000894231,0
0.000896154,0.2149
0.000898077,-0.3973
0.0009,0.4404
0.000901923,-0.4008
0.000903846,0.4082
0.000905769,-0.4295
0.000907692,0.4082
0.000909615,-0.4295
0.000911538,0.414
0.000913462,-0.4018
0.000915385,0.3867
0.000917308,-0.4295
0.000919231,0.4032
0.000921154,-0.3865
0.000923077,0.3867
0.000925,-0.3968
0.000926923,0.352
0.000928846,-0.4078
0.000930769,0.3652
0.000932692,-0.3597
0.000934615,0.3545
0.000936538,-0.3328
0.000938462,0.3385
0.000940385,-0.3534
0.000942308,0.3224
0.000944231,-0.3643
0.000946154,0.3424
0.000948077,-0.3221
0.00095,0.3223
0.000951923,-0.2899
0.000953846,0.2578
0.000955769,-0.2899
0.000957692,0.2041
0.000959615,-0.2202
0.000961538,0.2239
0.000963462,-0.1717
0.000965385,0.2285
0.000967308,-0.1645
0.000969231,0.2578
0.000971154,-0.5
0.000973077,0.1827
0.000975,0.2793
0.000976923,-0.3436
0.000978846,0.3652
0.000980769,-0.4295
0.000982692,0.4082
0.000984615,-0.3758
0.000986538,0.3437
0.000988462,-0.4197
0.000990385,0.4189
0.000992308,-0.3752
0.000994231,0
0.000996154,0
0.000998077,0
0.001,0
0.001001923,0
0.001003846,0
0.001005769,0
0.001007692,0
0.001009615,0.2149
0.001011538,-0.3973
0.001013462,0.4404
0.001015385,-0.4008
0.001017308,0.4082
0.001019231,-0.4295
0.001021154,0.4082
0.001023077,-0.4295
0.001025,0.414
0.001026923,-0.4018
0.001028846,0.3867
0.001030769,-0.4295
0.001032692,0.4032
0.001034615,-0.3865
0.001036538,0.3867
0.001038462,-0.3968
0.001040385,0.352
0.001042308,-0.4078
0.001044231,0.3652
0.001046154,-0.3597
0.001048077,0.3545
0.00105,-0.3328
0.001051923,0.3385
0.001053846,-0.3534
0.001055769,0.3224
0.001057692,-0.3643
0.001059615,0.3424
0.001061538,-0.3221
0.001063462,0.3223
0.001065385,-0.2899
0.001067308,0.2578
0.001069231,-0.2899
0.001071154,0.2041
0.001073077,-0.2202
0.001075,0.2239
0.001076923,-0.1717
0.001078846,0.2285
0.001080769,-0.1645
0.001082692,0.2578
0.001084615,-0.5
0.001086538,0.1827
0.001088462,0.2793
0.001090385,-0.3436
0.001092308,0.3652
0.001094231,-0.4295
0.001096154,0.4082
0.001098077,-0.3758
0.0011,0.3437
0.001101923,-0.4197
0.001103846,0.4189
0.001105769,-0.3752
0.001107692,0
0.001109615,0
0.001111538,0
0.001113462,0
0.001115385,0
0.001117308,0
0.001119231,0
0.001121154,0
0.001123077,0
0.001125,0
0.001126923,0
0.001128846,0
0.001130769,0
0.001132692,0
0.001134615,0
0.001136538,0
0.001138462,0
0.001140385,0
0.001142308,0
0.001144231,0
0.001146154,0
0.001148077,0
0.00115,0
0.001151923,0
0.001153846,0
0.001155769,0
0.001157692,0
0.001159615,0
0.001161538,0
0.001163462,0
0.001165385,0
0.001167308,0
0.001169231,0
0.001171154,0
0.001173077,0
0.001175,0
0.001176923,0
0.001178846,0
0.001180769,0
0.001182692,0
0.001184615,0
0.001186538,0
0.001188462,0
0.001190385,0
0.001192308,0
0.001194231,0
0.001196154,0
0.001198077,0
0.0012,0
0.001201923,0
0.001203846,0
0.001205769,0
0.001207692,0
0.001209615,0
0.001211538,0
0.001213462,0
0.001215385,0
0.001217308,0
0.001219231,0
0.001221154,0
0.001223077,0
0.001225,0
0.001226923,0
0.001228846,0
0.001230769,0
0.001232692,0
0.001234615,0
0.001236538,-0.2149
0.001238462,0.3973
0.001240385,-0.4404
0.001242308,0.4008
0.001244231,-0.4082
0.001246154,0.4295
0.001248077,-0.4082
0.00125,0.4295
0.001251923,-0.414
0.001253846,0.4018
0.001255769,-0.3867
0.001257692,0.4295
0.001259615,-0.4032
0.001261538,0.3865
0.001263462,-0.3867
0.001265385,0.3968
0.001267308,-0.352
0.001269231,0.4078
0.001271154,-0.3652
0.001273077,0.3597
0.001275,-0.3545
0.001276923,0.3328
0.001278846,-0.3385
0.001280769,0.3534
0.001282692,-0.3224
0.001284615,0.3643
0.001286538,-0.3424
0.001288462,0.3221
0.001290385,-0.3223
0.001292308,0.2899
0.001294231,-0.2578
0.001296154,0.2899
0.001298077,-0.2041
0.0013,0.2202
0.001301923,-0.2239
0.001303846,0.1717
0.001305769,-0.2285
0.001307692,0.1645
0.001309615,-0.2578
0.001311538,0.5
0.001313462,-0.1827
0.001315385,-0.2793
0.001317308,0.3436
0.001319231,-0.3652
0.001321154,0.4295
0.001323077,-0.4082
0.001325,0.3758
0.001326923,-0.3437
0.001328846,0.4197
0.001330769,-0.4189
0.001332692,0.3752
0.001334615,0
0.001336538,-0.2149
0.001338462,0.3973
0.001340385,-0.4404
0.001342308,0.4008
0.001344231,-0.4082
0.001346154,0.4295
0.001348077,-0.4082
0.00135,0.4295
0.001351923,-0.414
0.001353846,0.4018
0.001355769,-0.3867
0.001357692,0.4295
0.001359615,-0.4032
0.001361538,0.3865
0.001363462,-0.3867
0.001365385,0.3968
0.001367308,-0.352
0.001369231,0.4078
0.001371154,-0.3652
0.001373077,0.3597
0.001375,-0.3545
0.001376923,0.3328
0.001378846,-0.3385
0.001380769,0.3534
0.001382692,-0.3224
0.001384615,0.3643
0.001386538,-0.3424
0.001388462,0.3221
0.001390385,-0.3223
0.001392308,0.2899
0.001394231,-0.2578
0.001396154,0.2899
0.001398077,-0.2041
0.0014,0.2202
0.001401923,-0.2239
0.001403846,0.1717
0.001405769,-0.2285
0.001407692,0.1645
0.001409615,-0.2578
0.001411538,0.5
0.001413462,-0.1827
0.001415385,-0.2793
0.001417308,0.3436
0.001419231,-0.3652
0.001421154,0.4295
0.001423077,-0.4082
0.001425,0.3758
0.001426923,-0.3437
0.001428846,0.4197
0.001430769,-0.4189
0.001432692,0.3752
0.001434615,0
0.001436538,-0.2149
0.001438462,0.3973
0.001440385,-0.4404
0.001442308,0.4008
0.001444231,-0.4082
0.001446154,0.4295
0.001448077,-0.4082
0.00145,0.4295
0.001451923,-0.414
0.001453846,0.4018
0.001455769,-0.3867
0.001457692,0.4295
0.001459615,-0.4032
0.001461538,0.3865
0.001463462,-0.3867
0.001465385,0.3968
0.001467308,-0.352
0.001469231,0.4078
0.001471154,-0.3652
0.001473077,0.3597
0.001475,-0.3545
0.001476923,0.3328
0.001478846,-0.3385
0.001480769,0.3534
0.001482692,-0.3224
0.001484615,0.3643
0.001486538,-0.3424
0.001488462,0.3221
0.001490385,-0.3223
0.001492308,0.2899
0.001494231,-0.2578
0.001496154,0.2899
0.001498077,-0.2041
0.0015,0.2202
0.001501923,-0.2239
0.001503846,0.1717
0.001505769,-0.2285
0.001507692,0.1645
0.001509615,-0.2578
0.001511538,0.5
0.001513462,-0.1827
0.001515385,-0.2793
0.001517308,0.3436
0.001519231,-0.3652
0.001521154,0.4295
0.001523077,-0.4082
0.001525,0.3758
0.001526923,-0.3437
0.001528846,0.4197
0.001530769,-0.4189
0.001532692,0.3752
0.001534615,0
0.001536538,-0.2149
0.001538462,0.3973
0.001540385,-0.4404
0.001542308,0.4008
0.001544231,-0.4082
0.001546154,0.4295
0.001548077,-0.4082
0.00155,0.4295
0.001551923,-0.414
0.001553846,0.4018
0.001555769,-0.3867
0.001557692,0.4295
0.001559615,-0.4032
0.001561538,0.3865
0.001563462,-0.3867
0.001565385,0.3968
0.001567308,-0.352
0.001569231,0.4078
0.001571154,-0.3652
0.001573077,0.3597
0.001575,-0.3545
0.001576923,0.3328
0.001578846,-0.3385
0.001580769,0.3534
0.001582692,-0.3224
0.001584615,0.3643
0.001586538,-0.3424
0.001588462,0.3221
0.001590385,-0.3223
0.001592308,0.2899
0.001594231,-0.2578
0.001596154,0.2899
0.001598077,-0.2041
0.0016,0.2202
0.001601923,-0.2239
0.001603846,0.1717
0.001605769,-0.2285
0.001607692,0.1645
0.001609615,-0.2578
0.001611538,0.5
0.001613462,-0.1827
0.001615385,-0.2793
0.001617308,0.3436
0.001619231,-0.3652
0.001621154,0.4295
0.001623077,-0.4082
0.001625,0.3758
0.001626923,-0.3437
0.001628846,0.4197
0.001630769,-0.4189
0.001632692,0.3752
0.001634615,0
0.001636538,-0.2149
0.001638462,0.3973
0.001640385,-0.4404
0.001642308,0.4008
0.001644231,-0.4082
0.001646154,0.4295
0.001648077,-0.4082
0.00165,0.4295
0.001651923,-0.414
0.001653846,0.4018
0.001655769,-0.3867
0.001657692,0.4295
0.001659615,-0.4032
0.001661538,0.3865
0.001663462,-0.3867
0.001665385,0.3968
0.001667308,-0.352
0.001669231,0.4078
0.001671154,-0.3652
0.001673077,0.3597
0.001675,-0.3545
0.001676923,0.3328
0.001678846,-0.3385
0.001680769,0.3534
0.001682692,-0.3224
0.001684615,0.3643
0.001686538,-0.3424
0.001688462,0.3221
0.001690385,-0.3223
0.001692308,0.2899
0.001694231,-0.2578
0.001696154,0.2899
0.001698077,-0.2041
0.0017,0.2202
0.001701923,-0.2239
0.001703846,0.1717
0.001705769,-0.2285
0.001707692,0.1645
0.001709615,-0.2578
0.001711538,0.5
0.001713462,-0.1827
0.001715385,-0.2793
0.001717308,0.3436
0.001719231,-0.3652
0.001721154,0.4295
0.001723077,-0.4082
0.001725,0.3758
0.001726923,-0.3437
0.001728846,0.4197
0.001730769,-0.4189
0.001732692,0.3752
0.001734615,0
0.001736538,0.2149
0.001738462,-0.3973
0.001740385,0.4404
0.001742308,-0.4008
0.001744231,0.4082
0.001746154,-0.4295
0.001748077,0.4082
0.00175,-0.4295
0.001751923,0.414
0.001753846,-0.4018
0.001755769,0.3867
0.001757692,-0.4295
0.001759615,0.4032
0.001761538,-0.3865
0.001763462,0.3867
0.001765385,-0.3968
0.001767308,0.352
0.001769231,-0.4078
0.001771154,0.3652
0.001773077,-0.3597
0.001775,0.3545
0.001776923,-0.3328
0.001778846,0.3385
0.001780769,-0.3534
0.001782692,0.3224
0.001784615,-0.3643
0.001786538,0.3424
0.001788462,-0.3221
0.001790385,0.3223
0.001792308,-0.2899
0.001794231,0.2578
0.001796154,-0.2899
0.001798077,0.2041
0.0018,-0.2202
0.001801923,0.2239
0.001803846,-0.1717
0.001805769,0.2285
0.001807692,-0.1645
0.001809615,0.2578
0.001811538,-0.5
0.001813462,0.1827
0.001815385,0.2793
0.001817308,-0.3436
0.001819231,0.3652
0.001821154,-0.4295
0.001823077,0.4082
0.001825,-0.3758
0.001826923,0.3437
0.001828846,-0.4197
0.001830769,0.4189
0.001832692,-0.3752
0.001834615,0
0.001836538,0.2149
0.001838462,-0.3973
0.001840385,0.4404
0.001842308,-0.4008
0.001844231,0.4082
0.001846154,-0.4295
0.001848077,0.4082
0.00185,-0.4295
0.001851923,0.414
0.001853846,-0.4018
0.001855769,0.3867
0.001857692,-0.4295
0.001859615,0.4032
0.001861538,-0.3865
0.001863462,0.3867
0.001865385,-0.3968
0.001867308,0.352
0.001869231,-0.4078
0.001871154,0.3652
0.001873077,-0.3597
0.001875,0.3545
0.001876923,-0.3328
0.001878846,0.3385
0.001880769,-0.3534
0.001882692,0.3224
0.001884615,-0.3643
0.001886538,0.3424
0.001888462,-0.3221
0.001890385,0.3223
0.001892308,-0.2899
0.001894231,0.2578
0.001896154,-0.2899
0.001898077,0.2041
0.0019,-0.2202
0.001901923,0.2239
0.001903846,-0.1717
0.001905769,0.2285
0.001907692,-0.1645
0.001909615,0.2578
0.001911538,-0.5
0.001913462,0.1827
0.001915385,0.2793
0.001917308,-0.3436
0.001919231,0.3652
0.001921154,-0.4295
0.001923077,0.4082
0.001925,-0.3758
0.001926923,0.3437
0.001928846,-0.4197
0.001930769,0.4189
0.001932692,-0.3752
0.001934615,0
0.001936538,0.2149
0.001938462,-0.3973
0.001940385,0.4404
0.001942308,-0.4008
0.001944231,0.4082
0.001946154,-0.4295
0.001948077,0.4082
0.00195,-0.4295
0.001951923,0.414
0.001953846,-0.4018
0.001955769,0.3867
0.001957692,-0.4295
0.001959615,0.4032
0.001961538,-0.3865
0.001963462,0.3867
0.001965385,-0.3968
0.001967308,0.352
0.001969231,-0.4078
0.001971154,0.3652
0.001973077,-0.3597
0.001975,0.3545
0.001976923,-0.3328
0.001978846,0.3385
0.001980769,-0.3534
0.001982692,0.3224
0.001984615,-0.3643
0.001986538,0.3424
0.001988462,-0.3221
0.001990385,0.3223
0.001992308,-0.2899
0.001994231,0.2578
0.001996154,-0.2899
0.001998077,0.2041
0.002,-0.2202
0.002001923,0.2239
0.002003846,-0.1717
0.002005769,0.2285
0.002007692,-0.1645
0.002009615,0.2578
0.002011538,-0.5
0.002013462,0.1827
0.002015385,0.2793
0.002017308,-0.3436
0.002019231,0.3652
0.002021154,-0.4295
0.002023077,0.4082
0.002025,-0.3758
0.002026923,0.3437
0.002028846,-0.4197
0.002030769,0.4189
0.002032692,-0.3752
0.002034615,0
0.002036538,0.2149
0.002038462,-0.3973
0.002040385,0.4404
0.002042308,-0.4008
0.002044231,0.4082
0.002046154,-0.4295
0.002048077,0.4082
0.00205,-0.4295
0.002051923,0.414
0.002053846,-0.4018
0.002055769,0.3867
0.002057692,-0.4295
0.002059615,0.4032
0.002061538,-0.3865
0.002063462,0.3867
0.002065385,-0.3968
0.002067308,0.352
0.002069231,-0.4078
0.002071154,0.3652
0.002073077,-0.3597
0.002075,0.3545
0.002076923,-0.3328
0.002078846,0.3385
0.002080769,-0.3534
0.002082692,0.3224
0.002084615,-0.3643
0.002086538,0.3424
0.002088462,-0.3221
0.002090385,0.3223
0.002092308,-0.2899
0.002094231,0.2578
0.002096154,-0.2899
0.002098077,0.2041
0.0021,-0.2202
0.002101923,0.2239
0.002103846,-0.1717
0.002105769,0.2285
0.002107692,-0.1645
0.002109615,0.2578
0.002111538,-0.5
0.002113462,0.1827
0.002115385,0.2793
0.002117308,-0.3436
0.002119231,0.3652
0.002121154,-0.4295
0.002123077,0.4082
0.002125,-0.3758
0.002126923,0.3437
0.002128846,-0.4197
0.002130769,0.4189
0.002132692,-0.3752
0.002134615,0
0.002136538,0.2149
0.002138462,-0.3973
0.002140385,0.4404
0.002142308,-0.4008
0.002144231,0.4082
0.002146154,-0.4295
0.002148077,0.4082
0.00215,-0.4295
0.002151923,0.414
0.002153846,-0.4018
0.002155769,0.3867
0.002157692,-0.4295
0.002159615,0.4032
0.002161538,-0.3865
0.002163462,0.3867
0.002165385,-0.3968
0.002167308,0.352
0.002169231,-0.4078
0.002171154,0.3652
0.002173077,-0.3597
0.002175,0.3545
0.002176923,-0.3328
0.002178846,0.3385
0.002180769,-0.3534
0.002182692,0.3224
0.002184615,-0.3643
0.002186538,0.3424
0.002188462,-0.3221
0.002190385,0.3223
0.002192308,-0.2899
0.002194231,0.2578
0.002196154,-0.2899
0.002198077,0.2041
0.0022,-0.2202
0.002201923,0.2239
0.002203846,-0.1717
0.002205769,0.2285
0.002207692,-0.1645
0.002209615,0.2578
0.002211538,-0.5
0.002213462,0.1827
0.002215385,0.2793
0.002217308,-0.3436
0.002219231,0.3652
0.002221154,-0.4295
0.002223077,0.4082
0.002225,-0.3758
0.002226923,0.3437
0.002228846,-0.4197
0.002230769,0.4189
0.002232692,-0.3752
0.002234615,0
0.002236538,0.2149
0.002238462,-0.3973
0.002240385,0.4404
0.002242308,-0.4008
0.002244231,0.4082
0.002246154,-0.4295
0.002248077,0.4082
0.00225,-0.4295
0.002251923,0.414
0.002253846,-0.4018
0.002255769,0.3867
0.002257692,-0.4295
0.002259615,0.4032
0.002261538,-0.3865
0.002263462,0.3867
0.002265385,-0.3968
0.002267308,0.352
0.002269231,-0.4078
0.002271154,0.3652
0.002273077,-0.3597
0.002275,0.3545
0.002276923,-0.3328
0.002278846,0.3385
0.002280769,-0.3534
0.002282692,0.3224
0.002284615,-0.3643
0.002286538,0.3424
0.002288462,-0.3221
0.002290385,0.3223
0.002292308,-0.2899
0.002294231,0.2578
0.002296154,-0.2899
0.002298077,0.2041
0.0023,-0.2202
0.002301923,0.2239
0.002303846,-0.1717
0.002305769,0.2285
0.002307692,-0.1645
0.002309615,0.2578
0.002311538,-0.5
0.002313462,0.1827
0.002315385,0.2793
0.002317308,-0.3436
0.002319231,0.3652
0.002321154,-0.4295
0.002323077,0.4082
0.002325,-0.3758
0.002326923,0.3437
0.002328846,-0.4197
0.002330769,0.4189
0.002332692,-0.3752
0.002334615,0
0.002336538,0.2149
0.002338462,-0.3973
0.002340385,0.4404
0.002342308,-0.4008
0.002344231,0.4082
0.002346154,-0.4295
0.002348077,0.4082
0.00235,-0.4295
0.002351923,0.414
0.002353846,-0.4018
0.002355769,0.3867
0.002357692,-0.4295
0.002359615,0.4032
0.002361538,-0.3865
0.002363462,0.3867
0.002365385,-0.3968
0.002367308,0.352
0.002369231,-0.4078
0.002371154,0.3652
0.002373077,-0.3597
0.002375,0.3545
0.002376923,-0.3328
0.002378846,0.3385
0.002380769,-0.3534
0.002382692,0.3224
0.002384615,-0.3643
0.002386538,0.3424
0.002388462,-0.3221
0.002390385,0.3223
0.002392308,-0.2899
0.002394231,0.2578
0.002396154,-0.2899
0.002398077,0.2041
0.0024,-0.2202
0.002401923,0.2239
0.002403846,-0.1717
0.002405769,0.2285
0.002407692,-0.1645
0.002409615,0.2578
0.002411538,-0.5
0.002413462,0.1827
0.002415385,0.2793
0.002417308,-0.3436
0.002419231,0.3652
0.002421154,-0.4295
0.002423077,0.4082
0.002425,-0.3758
0.002426923,0.3437
0.002428846,-0.4197
0.002430769,0.4189
0.002432692,-0.3752
0.002434615,0
0.002436538,0.2149
0.002438462,-0.3973
0.002440385,0.4404
0.002442308,-0.4008
0.002444231,0.4082
0.002446154,-0.4295
0.002448077,0.4082
0.00245,-0.4295
0.002451923,0.414
0.002453846,-0.4018
0.002455769,0.3867
0.002457692,-0.4295
0.002459615,0.4032
0.002461538,-0.3865
0.002463462,0.3867
0.002465385,-0.3968
0.002467308,0.352
0.002469231,-0.4078
0.002471154,0.3652
0.002473077,-0.3597
0.002475,0.3545
0.002476923,-0.3328
0.002478846,0.3385
0.002480769,-0.3534
0.002482692,0.3224
0.002484615,-0.3643
0.002486538,0.3424
0.002488462,-0.3221
0.002490385,0.3223
0.002492308,-0.2899
0.002494231,0.2578
0.002496154,-0.2899
0.002498077,0.2041
0.0025,-0.2202
0.002501923,0.2239
0.002503846,-0.1717
0.002505769,0.2285
0.002507692,-0.1645
0.002509615,0.2578
0.002511538,-0.5
0.002513462,0.1827
0.002515385,0.2793
0.002517308,-0.3436
0.002519231,0.3652
0.002521154,-0.4295
0.002523077,0.4082
0.002525,-0.3758
0.002526923,0.3437
0.002528846,-0.4197
0.002530769,0.4189
0.002532692,-0.3752
0.002534615,0
0.002536538,0.2149
0.002538462,-0.3973
0.002540385,0.4404
0.002542308,-0.4008
0.002544231,0.4082
0.002546154,-0.4295
0.002548077,0.4082
0.00255,-0.4295
0.002551923,0.414
0.002553846,-0.4018
0.002555769,0.3867
0.002557692,-0.4295
0.002559615,0.4032
0.002561538,-0.3865
0.002563462,0.3867
0.002565385,-0.3968
0.002567308,0.352
0.002569231,-0.4078
0.002571154,0.3652
0.002573077,-0.3597
0.002575,0.3545
0.002576923,-0.3328
0.002578846,0.3385
0.002580769,-0.3534
0.002582692,0.3224
0.002584615,-0.3643
0.002586538,0.3424
0.002588462,-0.3221
0.002590385,0.3223
0.002592308,-0.2899
0.002594231,0.2578
0.002596154,-0.2899
0.002598077,0.2041
0.0026,-0.2202
0.002601923,0.2239
0.002603846,-0.1717
0.002605769,0.2285
0.002607692,-0.1645
0.002609615,0.2578
0.002611538,-0.5
0.002613462,0.1827
0.002615385,0.2793
0.002617308,-0.3436
0.002619231,0.3652
0.002621154,-0.4295
0.002623077,0.4082
0.002625,-0.3758
0.002626923,0.3437
0.002628846,-0.4197
0.002630769,0.4189
0.002632692,-0.3752
0.002634615,0
0.002636538,-0.2149
0.002638462,0.3973
